Data,Último
14/10/11,16.48
17/10/11,16.2
18/10/11,16.32
19/10/11,16.14
20/10/11,15.79
21/10/11,16.17
24/10/11,16.6
25/10/11,16.73
26/10/11,16.85
27/10/11,17.57
28/10/11,18.11
31/10/11,17.89
01/11/11,17.73
03/11/11,18.4
04/11/11,18.55
07/11/11,19.03
08/11/11,18.81
09/11/11,18.01
10/11/11,18.05
11/11/11,18.43
14/11/11,18.57
16/11/11,18.73
17/11/11,18.23
18/11/11,18.42
21/11/11,18.46
22/11/11,18.36
23/11/11,18.27
24/11/11,18.35
25/11/11,17.79
28/11/11,18.21
29/11/11,18.13
30/11/11,18.68
01/12/11,19.07
02/12/11,19.08
05/12/11,19.45
06/12/11,19.75
07/12/11,19.73
08/12/11,19.07
09/12/11,19.5
12/12/11,18.99
13/12/11,18.99
14/12/11,18.48
15/12/11,18.22
16/12/11,18.04
19/12/11,17.89
20/12/11,18.72
21/12/11,18.57
22/12/11,18.76
23/12/11,18.82
26/12/11,18.78
27/12/11,18.8
28/12/11,18.15
29/12/11,18.2
02/01/12,18.4
03/01/12,19.16
04/01/12,19.29
05/01/12,19.07
06/01/12,19.09
09/01/12,19.34
10/01/12,19.58
11/01/12,19.58
12/01/12,19.73
13/01/12,19.7
16/01/12,20.22
17/01/12,20.35
18/01/12,20.83
19/01/12,20.7
20/01/12,20.7
23/01/12,21.48
24/01/12,21.71
26/01/12,21.3
27/01/12,21.09
30/01/12,21
31/01/12,21
01/02/12,21.33
02/02/12,20.97
03/02/12,21.04
06/02/12,21.25
07/02/12,21.88
08/02/12,21.74
09/02/12,21.8
10/02/12,20.09
13/02/12,20.82
14/02/12,19.84
15/02/12,19.75
16/02/12,20.41
17/02/12,20.56
22/02/12,20.42
23/02/12,20.45
24/02/12,20.93
27/02/12,20.82
28/02/12,20.8
29/02/12,20.78
01/03/12,21.27
02/03/12,21.63
05/03/12,21.02
06/03/12,20.3
07/03/12,20.5
08/03/12,20.59
09/03/12,20.27
12/03/12,20.03
13/03/12,20.88
14/03/12,21.23
15/03/12,20.7
16/03/12,20.82
19/03/12,20.95
20/03/12,20.85
21/03/12,20.71
22/03/12,20.45
23/03/12,20.36
26/03/12,20.8
27/03/12,20.45
28/03/12,20.09
29/03/12,20.03
30/03/12,20.06
02/04/12,19.96
03/04/12,19.37
04/04/12,18.69
05/04/12,18.9
09/04/12,18.55
10/04/12,18.2
11/04/12,18.34
12/04/12,18.91
13/04/12,18.62
16/04/12,18.48
17/04/12,18.54
18/04/12,18.69
19/04/12,18.43
20/04/12,18.44
23/04/12,18.28
24/04/12,18.25
25/04/12,18.15
26/04/12,18.25
27/04/12,17.98
30/04/12,18.29
02/05/12,18.9
03/05/12,18.38
04/05/12,17.59
07/05/12,17.68
08/05/12,17.4
09/05/12,17.32
10/05/12,17.11
11/05/12,16.78
14/05/12,16.4
15/05/12,16.05
16/05/12,16.74
17/05/12,16
18/05/12,16.55
21/05/12,17.71
22/05/12,17.11
23/05/12,16.69
24/05/12,16.23
25/05/12,16.18
28/05/12,16.31
29/05/12,16.36
30/05/12,15.93
31/05/12,16.6
01/06/12,16.32
04/06/12,16.59
05/06/12,16.32
06/06/12,16.57
08/06/12,16.39
11/06/12,15.96
12/06/12,16.14
13/06/12,16.4
14/06/12,15.77
15/06/12,16.1
18/06/12,16.4
19/06/12,17.05
20/06/12,17.27
21/06/12,16.73
22/06/12,16.97
25/06/12,15.45
26/06/12,15.62
27/06/12,15.31
28/06/12,15.36
29/06/12,15.84
02/07/12,15.94
03/07/12,16.48
04/07/12,16.45
05/07/12,17.01
06/07/12,16.66
10/07/12,15.96
11/07/12,16.09
12/07/12,16.13
13/07/12,16.97
16/07/12,16.79
17/07/12,16.71
18/07/12,16.78
19/07/12,17.03
20/07/12,16.65
23/07/12,16.46
24/07/12,16.31
25/07/12,16.49
26/07/12,16.72
27/07/12,17.51
30/07/12,17.63
31/07/12,16.92
01/08/12,17.2
02/08/12,17.01
03/08/12,17.31
06/08/12,17.29
07/08/12,17.58
08/08/12,18.38
09/08/12,18.23
10/08/12,18.29
13/08/12,18.25
