Data,Último
09/10/12,14.95
10/10/12,14.73
11/10/12,15.17
15/10/12,15.16
16/10/12,14.97
17/10/12,15.12
18/10/12,15.03
19/10/12,14.9
22/10/12,14.9
23/10/12,14.44
24/10/12,14.3
25/10/12,14.57
26/10/12,14.3
29/10/12,14.37
30/10/12,14.38
31/10/12,14.23
01/11/12,15.16
05/11/12,14.73
06/11/12,15.1
07/11/12,14.74
08/11/12,14.08
09/11/12,13.75
12/11/12,13.63
13/11/12,13.91
14/11/12,13.89
16/11/12,13.8
19/11/12,13.82
21/11/12,13.86
22/11/12,13.8
23/11/12,14.19
26/11/12,14.44
27/11/12,14.45
28/11/12,14.45
29/11/12,14.71
30/11/12,14.46
03/12/12,14.56
04/12/12,14.55
05/12/12,14.81
06/12/12,14.75
07/12/12,15.07
10/12/12,15.18
11/12/12,15.18
12/12/12,15.31
13/12/12,15.08
14/12/12,14.96
17/12/12,14.89
18/12/12,15.36
19/12/12,16.17
20/12/12,16.71
21/12/12,16.84
26/12/12,16.71
27/12/12,16.75
28/12/12,17.11
02/01/13,17.24
03/01/13,17.58
04/01/13,17.38
07/01/13,17.48
08/01/13,17.68
09/01/13,17.85
10/01/13,17.58
11/01/13,17.36
14/01/13,18
15/01/13,17.85
16/01/13,17.95
17/01/13,17.92
18/01/13,17.51
21/01/13,17.33
22/01/13,17.14
23/01/13,17.04
24/01/13,16.98
28/01/13,16.52
29/01/13,16.72
30/01/13,16.58
31/01/13,16.31
01/02/13,16.24
04/02/13,15.94
05/02/13,16.08
06/02/13,15.99
07/02/13,15.81
08/02/13,15.92
13/02/13,15.95
14/02/13,15.91
15/02/13,16.31
18/02/13,16.09
19/02/13,16.39
20/02/13,16.24
21/02/13,16.9
22/02/13,17.19
25/02/13,16.98
26/02/13,16.97
27/02/13,17.48
28/02/13,17.6
01/03/13,17.93
04/03/13,17.9
05/03/13,17.8
06/03/13,17.99
07/03/13,18.07
08/03/13,18.4
11/03/13,18.34
12/03/13,18.12
13/03/13,17.94
14/03/13,18
15/03/13,17.96
18/03/13,17.71
19/03/13,17.97
20/03/13,18.28
21/03/13,18.26
22/03/13,18.13
25/03/13,18.02
26/03/13,18.16
27/03/13,18.33
28/03/13,18.71
01/04/13,18.83
02/04/13,18.84
03/04/13,18.43
04/04/13,18.02
05/04/13,18.11
08/04/13,18.41
09/04/13,18.8
10/04/13,19.2
11/04/13,19.3
12/04/13,19.32
15/04/13,18.98
16/04/13,19.18
17/04/13,18.81
18/04/13,18.28
19/04/13,18.13
22/04/13,18.1
23/04/13,18.25
24/04/13,17.85
25/04/13,17.54
26/04/13,17.17
29/04/13,17.02
30/04/13,17.13
02/05/13,17.01
03/05/13,16.89
06/05/13,16.61
07/05/13,17.32
08/05/13,17.35
09/05/13,17.23
10/05/13,17.32
13/05/13,17.13
14/05/13,17.21
15/05/13,16.82
16/05/13,17.15
17/05/13,17.66
20/05/13,18.11
21/05/13,17.96
22/05/13,18.25
23/05/13,18.23
24/05/13,18.26
27/05/13,18.35
28/05/13,18.32
29/05/13,17.7
31/05/13,17.37
03/06/13,17.46
04/06/13,17.13
05/06/13,16.72
06/06/13,16.66
07/06/13,16.21
10/06/13,16.38
11/06/13,15.97
12/06/13,15.47
13/06/13,15.79
14/06/13,15.87
17/06/13,15.91
18/06/13,15.65
19/06/13,15.16
20/06/13,14.64
21/06/13,14.62
24/06/13,14.59
25/06/13,14.71
26/06/13,14.75
27/06/13,14.9
28/06/13,15.32
01/07/13,15.34
02/07/13,14.47
03/07/13,14.06
04/07/13,14.27
05/07/13,14.15
08/07/13,14.13
10/07/13,14.22
11/07/13,14.64
12/07/13,14.54
15/07/13,14.95
16/07/13,15.37
17/07/13,15.51
18/07/13,15.64
19/07/13,15.44
22/07/13,15.76
23/07/13,15.95
24/07/13,15.83
25/07/13,15.64
26/07/13,15.57
29/07/13,15.71
30/07/13,15.88
31/07/13,15.7
01/08/13,16.03
02/08/13,15.79
05/08/13,15.38
06/08/13,14.83
07/08/13,14.76
08/08/13,15.31
09/08/13,15.65
12/08/13,15.89
13/08/13,16.16
14/08/13,16.25
15/08/13,16.06
16/08/13,16.03
19/08/13,15.59
20/08/13,15.44
21/08/13,15.22
22/08/13,15.74
23/08/13,15.94
26/08/13,15.62
27/08/13,15.62
28/08/13,15.84
29/08/13,16.19
30/08/13,16.52
02/09/13,16.66
03/09/13,16.5
04/09/13,16.63
05/09/13,16.89
06/09/13,17.02
09/09/13,17.37
10/09/13,17.67
11/09/13,17.57
12/09/13,17.26
13/09/13,17.42
16/09/13,17.52
17/09/13,17.81
18/09/13,18.4
19/09/13,18.58
20/09/13,18.51
23/09/13,19.04
24/09/13,18.83
25/09/13,18.69
26/09/13,18.66
27/09/13,19.19
30/09/13,18.77
01/10/13,18.94
02/10/13,18.98
03/10/13,18.98
04/10/13,19.03
07/10/13,19.11
08/10/13,18.9
09/10/13,19.22
10/10/13,19.46
11/10/13,19.37
14/10/13,19.64
15/10/13,19.64
16/10/13,20.07
17/10/13,20.17
18/10/13,20.58
21/10/13,20.4
22/10/13,20.44
23/10/13,20.33
24/10/13,20.57
25/10/13,20.81
28/10/13,20.73
29/10/13,20.8
30/10/13,21.24
31/10/13,21.6
01/11/13,21.56
04/11/13,21.7
05/11/13,21.39
06/11/13,20.86
07/11/13,20.75
08/11/13,20.21
11/11/13,20.39
12/11/13,19.31
13/11/13,19.19
14/11/13,19.51
18/11/13,19.61
19/11/13,18.95
21/11/13,18.56
22/11/13,17.94
25/11/13,17.47
26/11/13,18.01
27/11/13,18.49
